Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
60,25,Love the pattern,I bought this as a present and am very happy with it! the pattern is fun and i like the slouchy fit.,4,1,0,Initmates,Intimate,Lounge
1084,38,Pass if you're busty,"The print and style we're great! unfortunately, my bust unbuttons the top. there's no way i can wear this, even if i sized up.",3,0,3,General,Dresses,Dresses
940,57,Cute!,Love this sweater. i wore it to work with leggings and a long sleeved shirt underneath. it lays nicely.,5,1,1,General,Tops,Sweaters
1051,67,Perfect dressy jogger!,"These joggers are so comfortable. nice and lightweight and fabric is very soft and a bit stretchy, so they move with you. beautiful dark navy/indigo print, very subtle and blends well with many tops. perfect length (i am 5'3"", 116 lb. and purchased xs). love them!",5,1,0,General,Bottoms,Pants
1009,42,Love it,This skirt is a perfect statement piece that will work fancy cocktails and social events. it is a full skirt but not too overwhelming. perfect with a slim fitting black bodysuit. i sized up a bit and ordered an 8. waist fits well and length works with slight heel. quality is great. design is beautiful without being too much.,4,1,0,General,Bottoms,Skirts
1080,34,Goddess dress,"This dress is so beautiful it makes me feel like a goddess, lol. i'm normally a 10/12 or m/l and took a 12. i think the 10 would have worked too. everything from the colors, fit and flow of the dress is wonderful. i didn't have any problem with there being too much fabric as some of the reviews mentioned.",5,1,0,General Petite,Dresses,Dresses
1008,49,This skirt is amazing,"Love, love, love this skirt. perfect for the holidays but it can also be dressed down. pair it with gold, burgundy, black or a more casual chambray jean shirt. a great price point and i was able to grab it when it was 20% off.",5,1,0,General Petite,Bottoms,Skirts
1008,46,Eclat midi skirt,"If you can get over the fact that this skirt feels (and looks awfully similar to) the exact same fabric your drugstore halloween costumes had when you were a little kid... then, it's surprisingly fun to wear.",3,1,0,General Petite,Bottoms,Skirts
643,44,Amazing!,I can't say enough about this jumpsuit. within 1 hour of wearing this shopping i had 4 compliments from strangers.   it is flattering. pretty. soft. comfortable. love love love,5,1,1,General,Trend,Trend
829,43,Cute and professional look,Purchased this top in navy blue. it is versatile. appropriate for the office and to go out. i specifically like the look with white jeans. it looks put together. the quality is good and there are several nice detsils in the design. highly recomnend it.,5,1,0,General Petite,Tops,Blouses
1008,44,Flirty and dazzling happy,"This skirt is unique yet versatile and gorgeous. everything about this skirt works: dazzle balanced out with softness and midi length. the twirly width shows off the skirt in a subtle way, and super comfortable. no petite 2 left so i purchased a regular 2 and it fits perfectly (i am 5ft2in, 26 waist, 36 hips), the hem falls about 2in. longer than shown on the model. this skirt is sold out fast, no surprise. it flatters all body types at all ages. get ready for lots of compliments!",5,1,0,General Petite,Bottoms,Skirts
868,50,Flattering and comfy!,This top is my favorite of the season! planning to order in black too.,5,1,1,General,Tops,Knits
867,52,Favorite sweater ever,"This sweater is the bomb. it's soft, flattering, and looks good with everything. i ordered a second one to have when this one gets worn out!",5,1,0,General,Tops,Knits
867,34,,"Tried on & bought in-store. so cute & flattering; the picture doesn't do it justice. great neutral piece (more beige than ivory in person). looks cute tied or untied. i'm 5'3"" and 120 lbs and the regular size s fit perfectly (not too snug, not too loose, and just long enough to cover my bum.)",4,1,5,General,Tops,Knits
1035,32,Rip favorite pair,"Lots of pairs of the pilcro serif-- and for some reason, after 5mo or less of normal wear, these have bit the dust. 
i don't dry my denim and do wash on gentle cycles... this pair just doesn't seem to be too happy. began pilling after two washes, just seems to be a different blend of fabric than the others? 

super bummed and now there's no way to replace it. wamp wamp.",3,1,0,General,Bottoms,Jeans
940,44,Great for layering,"I love this sweater. it's sort of like a tunic and sort of like a vest. i am pairing it with leggings and a white long sleeve tee underneath. i'm 5'3"" 109 lbs and the xs fit very well. i love the versatility and design of this.",5,1,2,General,Tops,Sweaters
866,21,,,4,1,0,General,Tops,Knits
709,44,Excellent fit and style,These leggings run true to size. the strappy detail at the ankle is a nice touch. i especially like the quality of the material used as they are not see-through like some leggings tend to be.,5,1,0,Initmates,Intimate,Lounge
866,59,,Very cute top but it is wide and runs large. it is very flattering with skinny jeans and the color is a beautiful navy almost a hint of purple. i would consider a size down. may run on the short side for those with longer torsos.,5,1,9,General,Tops,Knits
1167,40,Great quality - runs narrow,"I love this top! it's well-made (important if you're in chlorine or salt water) and has vibrant colors. the back strap has two clasp options, so not much room for adjustment but i like this fastening method because you don't have a big bow to lay on when laying out.",5,1,0,Initmates,Intimate,Swim
942,44,Great topper piece,This sweater/jacket is great over any blouses. love the color. it looks more slightly peachy cream color that i love! goes with everything. warm. i thought it ran true to size. i ordered a small and love the way it fits. if you are looking for more of an oversized piece then you would need to size up.,5,1,0,General,Tops,Sweaters
866,39,Cute!,"I don't normally like ""lace-up"" details, but for some reason, i don't mind it on this top. it's a bit shorter than it looks on the model (and i'm not especially tall). the fabric is nice - not too heavy, not too lightweight. great for fall.",4,1,0,General,Tops,Knits
866,49,The product looks great on,Love this top. fits me perfect. i am bigger on top and received many compliments in this shirt.,5,1,0,General,Tops,Knits
1047,57,,"I went to the store to try on a jumpsuit and ended up with these instead. while the jumpsuit was really cute, i thought these would be more versatile. as far as i can tell they are the same style as the pradollano tapered loungers by hei hei. these were so cute and comfy i bought both. they can easily be dressed up with a jacket and heels or worn casually with a tee and sandals. i think these are much cuter in person than online. there is a little red design in the pants which is hard to see in",5,1,10,General Petite,Bottoms,Pants
